Brand,Model,Year,Title,BodyType,Doors,Seats,Kilometres,FuelType,Transmission,DriveType,Cylinders,EngineLiters,Fuel100KM,UsedOrNew,Color,City,State,Price
Holden,Colorado,2018,2018 Holden Colorado LS (4X2),Ute / Tray,4,5,95842.0,Diesel,Automatic,Rear,4.0,2.8,8.9,USED,White,Hendra,QLD,27990.0
Ssangyong,Korando,2023,2023 Ssangyong Korando ELX,SUV,5,5,10.0,Unleaded,Automatic,Front,4.0,1.5,7.7,NEW,Grey,Elsternwick,VIC,33500.0
Ssangyong,Musso,2023,2023 Ssangyong Musso Ultimate,Ute / Tray,4,5,22.0,Diesel,Automatic,4WD,4.0,2.2,8.6,NEW,Blue,Frankston,VIC,43685.0
Fiat,Freemont,2013,2013 Fiat Freemont Lounge,SUV,4,5,169433.0,Unleaded,Automatic,Front,4.0,2.4,9.8,USED,White,Slacks Creek,QLD,15990.0
Kia,Cerato,2020,2020 Kia Cerato S,Hatchback,5,5,63851.0,Unleaded,Automatic,Front,4.0,2.0,7.4,USED,White,Hoppers Crossing,VIC,25490.0
BMW,228I,2014,2014 BMW 228I,Coupe,2,4,142996.0,Premium,Automatic,Rear,4.0,2.0,6.3,USED,Red,Kedron,QLD,26990.0
Ssangyong,Musso,2023,2023 Ssangyong Musso Ultimate,Ute / Tray,4,5,22.0,Diesel,Automatic,4WD,4.0,2.2,8.6,NEW,White,Frankston,VIC,43685.0
Kia,Cerato,2022,2022 Kia Cerato S,Sedan,4,5,19260.0,Unleaded,Automatic,Front,4.0,2.0,7.4,USED,White,Hoppers Crossing,VIC,31990.0
Mitsubishi,Triton,2022,2022 Mitsubishi Triton GLS (4X4),Ute / Tray,4,5,6636.0,Diesel,Automatic,4WD,4.0,2.4,8.6,USED,Silver,Nundah,QLD,51990.0
Mercedes-Benz,C180,2002,2002 Mercedes-Benz C180 Avantgarde,Sedan,4,5,275123.0,Unleaded,Automatic,Rear,4.0,2.0,9.5,USED,Silver,Laverton North,VIC,9990.0
Suzuki,Alto,2011,2011 Suzuki Alto GL,Hatchback,5,4,114826.0,Premium,Automatic,Front,3.0,1.0,5.5,USED,Red,Moorabbin,VIC,11990.0
Kia,RIO,2013,2013 Kia RIO SLS,Hatchback,3,5,79150.0,Unleaded,Automatic,Front,4.0,1.6,6.1,USED,White,Chermside,QLD,15499.0
Subaru,XV,2012,2012 Subaru XV 2.0I-L,SUV,4,5,234325.0,Unleaded,Manual,AWD,4.0,2.0,7.3,USED,Silver,Rocklea,QLD,7999.0
Mazda,CX-30,2022,2022 Mazda CX-30 G25 Touring (fwd),SUV,4,5,5941.0,Unleaded,Automatic,Front,4.0,2.5,6.6,USED,White,Brighton,VIC,42990.0
GWM,Haval,2022,2022 GWM Haval Jolion Ultra,SUV,4,5,20.0,Premium,Automatic,Front,4.0,1.5,8.1,NEW,Grey,Moorooka,QLD,34485.0
GWM,Haval,2022,2022 GWM Haval Jolion LUX,SUV,4,5,20.0,Premium,Automatic,Front,4.0,1.5,8.1,NEW,Blue,Springwood,QLD,31485.0
Mitsubishi,Eclipse,2019,2019 Mitsubishi Eclipse Cross LS (2WD),SUV,4,5,57408.0,Unleaded,Automatic,Front,4.0,1.5,7.3,USED,Silver,Elsternwick,VIC,29950.0
Mazda,CX-30,2023,2023 Mazda CX-30 G25 Touring Vision (fwd),SUV,4,5,25.0,Unleaded,Automatic,Front,4.0,2.5,6.6,NEW,Black,Mount Gravatt,QLD,40888.0
BMW,X5,2015,2015 BMW X5 Xdrive 30D,SUV,4,5,135633.0,Diesel,Automatic,AWD,6.0,3.0,6.2,USED,White,Moorooka,QLD,31995.0
Ford,Falcon,2010,2010 Ford Falcon G6,Sedan,4,5,172917.0,Unleaded,Automatic,Rear,6.0,4.0,9.9,USED,Blue,Deer Park,VIC,10999.0
Honda,Accord,2012,2012 Honda Accord VTI,Sedan,4,5,123000.0,Unleaded,Automatic,Front,4.0,2.4,8.7,USED,Silver,Frankston,VIC,11999.0
Nissan,Navara,2010,2010 Nissan Navara ST (4X4),Ute / Tray,4,5,388076.0,Diesel,Automatic,4WD,4.0,2.5,10.5,USED,Silver,Braybrook,VIC,10988.0
Toyota,Yaris,2013,2013 Toyota Yaris YR,Hatchback,5,5,101193.0,Unleaded,Manual,Front,4.0,1.3,5.7,USED,White,Kedron,QLD,12982.0
Subaru,Impreza,2015,2015 Subaru Impreza 2.0I-S (awd),Sedan,4,5,61395.0,Unleaded,Automatic,AWD,4.0,2.0,6.8,USED,Red,Hendra,QLD,23990.0
Mitsubishi,Lancer,2016,2016 Mitsubishi Lancer ES Sport,Sedan,4,5,76433.0,Unleaded,Automatic,Front,4.0,2.0,7.4,USED,Blue,Chermside,QLD,20999.0
MG,ZST,2021,2021 MG ZST Excite,SUV,5,5,8939.0,Unleaded,Automatic,Front,3.0,1.3,7.3,USED,Blue,Pinkenba,QLD,27990.0
Toyota,Corolla,2019,2019 Toyota Corolla Ascent,Sedan,4,5,161064.0,Unleaded,Automatic,Front,4.0,1.8,6.6,USED,White,Rocklea,QLD,18745.0
Ssangyong,Musso,2023,2023 Ssangyong Musso Ultimate LUX,Ute / Tray,4,5,22.0,Diesel,Automatic,4WD,4.0,2.2,8.6,NEW,Grey,Frankston,VIC,46685.0
Mitsubishi,Triton,2009,2009 Mitsubishi Triton GLX-R (4X4),Ute / Tray,4,5,253115.0,Diesel,Automatic,4WD,4.0,3.2,9.9,USED,Brown,Loganholme,QLD,18995.0
Mitsubishi,Triton,2022,2022 Mitsubishi Triton GLS (4X4),Ute / Tray,4,5,13732.0,Diesel,Automatic,4WD,4.0,2.4,8.6,USED,White,Nundah,QLD,52990.0
Peugeot,308,2008,2008 Peugeot 308 XSE,Hatchback,5,5,180950.0,Premium,Automatic,Front,4.0,1.6,7.3,USED,Silver,Kedron,QLD,9990.0
McLaren,570S,2017,2017 McLaren 570S,Coupe,2,2,41212.0,Premium,Automatic,Rear,8.0,3.8,11.1,USED,White,Albion,QLD,288888.0
Holden,Captiva,2013,2013 Holden Captiva 5 LT (fwd),SUV,4,5,96983.0,Unleaded,Manual,Front,4.0,2.4,8.8,USED,Grey,Slacks Creek,QLD,12990.0
Mazda,BT-50,2012,2012 Mazda BT-50 XT (4X4) NO DL,Ute / Tray,4,5,276562.0,Diesel,Automatic,4WD,5.0,3.2,9.2,USED,Red,Loganholme,QLD,21995.0
Nissan,Qashqai,2018,2018 Nissan Qashqai ST-L,SUV,4,5,36602.0,Unleaded,Automatic,Front,4.0,2.0,6.9,USED,White,Oakleigh,VIC,29201.0
Mazda,CX-9,2023,2023 Mazda CX-9 Touring (fwd),SUV,4,7,25.0,Unleaded,Automatic,Front,4.0,2.5,8.4,NEW,Silver,Mount Gravatt,QLD,58990.0
Nissan,Altima,2013,2013 Nissan Altima TI-S,Sedan,4,5,171533.0,Unleaded,Automatic,Front,6.0,3.5,9.3,USED,Brown,Springwood,QLD,12999.0
Lamborghini,Aventador,2012,2012 Lamborghini Aventador,Coupe,2,2,27843.0,Premium,Automatic,AWD,12.0,6.5,17.2,USED,White,Port Melbourne,VIC,649880.0
Mazda,CX-5,2020,2020 Mazda CX-5 Maxx (4X2),SUV,4,5,28997.0,Unleaded,Automatic,Front,4.0,2.0,6.9,USED,Black,Holland Park West,QLD,34989.0
Audi,SQ7,2016,2016 Audi SQ7 4.0 TDI V8 Quattro,SUV,4,5,59995.0,Diesel,Automatic,AWD,8.0,4.0,7.2,USED,Grey,Springwood,QLD,84990.0
Hyundai,Tucson,2016,2016 Hyundai Tucson Highlander (awd),SUV,4,5,91756.0,Diesel,Automatic,AWD,4.0,2.0,6.8,USED,Black,Port Melbourne,VIC,28450.0
Mazda,CX-5,2022,2022 Mazda CX-5 Touring (awd),SUV,4,5,1847.0,Unleaded,Automatic,AWD,4.0,2.5,7.5,USED,Blue,Brighton,VIC,46990.0
Mazda,CX-7,2010,2010 Mazda CX-7 Luxury Sports (4X4),SUV,4,5,212587.0,Unleaded,Automatic,AWD,4.0,2.3,11.5,USED,Silver,Footscray,VIC,10999.0
Toyota,Camry,2010,2010 Toyota Camry Altise,Sedan,4,5,205199.0,Unleaded,Automatic,Front,4.0,2.4,8.8,USED,White,Hoppers Crossing,VIC,10990.0
Kia,Cerato,2020,2020 Kia Cerato GT Safety Pack,Sedan,4,5,22758.0,Unleaded,Automatic,Front,4.0,1.6,6.8,USED,Orange,Morningside,QLD,31990.0
BMW,X5,2018,2018 BMW X5 M50D (5 Seat),SUV,4,5,73526.0,Diesel,Automatic,AWD,6.0,3.0,7.5,USED,White,Ravenhall,VIC,99760.0
Holden,Trax,2017,2017 Holden Trax LS,SUV,4,5,110922.0,Unleaded,Automatic,Front,4.0,1.4,6.7,USED,White,Frankston,VIC,17730.0
Hyundai,Elantra,2014,2014 Hyundai Elantra Trophy,Sedan,4,5,95598.0,Unleaded,Automatic,Front,4.0,1.8,7.1,USED,Red,Windsor,QLD,16995.0
Renault,Captur,2022,2022 Renault Captur R.s. Line,SUV,4,4,22.0,Premium,Automatic,Front,4.0,1.3,6.6,NEW,Black,Seaford,VIC,43340.0
Suzuki,Swift,2009,2009 Suzuki Swift Sport,Hatchback,5,5,211779.0,Unleaded,Manual,Front,4.0,1.6,7.5,USED,White,Wacol,QLD,7299.0
Kia,Carnival,2020,2020 Kia Carnival S,Wagon,4,8,57995.0,Unleaded,Automatic,Front,6.0,3.3,10.8,USED,Silver,Hoppers Crossing,VIC,40880.0
Volkswagen,Golf,2016,2016 Volkswagen Golf 92 TSI Comfortline,Hatchback,5,5,93403.0,Premium,Automatic,Front,4.0,1.4,5.4,USED,,Moorooka,QLD,18688.0
BMW,X3,2004,2004 BMW X3 3.0I,SUV,4,5,138278.0,Premium,Automatic,4WD,6.0,3.0,17.4,USED,Silver,Braybrook,VIC,11999.0
Kia,Sorento,2010,2010 Kia Sorento Platinum (4X4),SUV,4,7,232583.0,Diesel,Automatic,AWD,4.0,2.2,7.4,USED,Black,Ravenhall,VIC,11999.0
Volkswagen,EOS,2007,2007 Volkswagen EOS 2.0T FSI,Convertible,2,4,141397.0,Premium,Automatic,Front,4.0,2.0,8.2,USED,Black,Laverton North,VIC,9999.0
Volkswagen,Touareg,2013,2013 Volkswagen Touareg V8 TDI R-Line,SUV,4,5,212000.0,Diesel,Automatic,AWD,8.0,4.1,9.2,USED,Grey,Sumner,QLD,32990.0
Jeep,Grand,2012,2012 Jeep Grand Cherokee Overland (4X4),SUV,4,5,244213.0,Diesel,Automatic,AWD,6.0,3.0,8.3,USED,Silver,Hoppers Crossing,VIC,16999.0
Subaru,Impreza,2006,2006 Subaru Impreza 2.0R (awd),Sedan,4,5,288000.0,Unleaded,Manual,AWD,4.0,2.0,9.6,USED,Grey,Archerfield,QLD,6500.0
GWM,Haval,2022,2022 GWM Haval Jolion Premium,SUV,4,5,28.0,Premium,Automatic,Front,4.0,1.5,8.1,NEW,White,Hillcrest,QLD,28490.0
Mercedes-Benz,C200,2008,2008 Mercedes-Benz C200 Kompressor Avantgarde,Sedan,4,5,130930.0,Premium,Automatic,Rear,4.0,1.8,8.2,USED,Brown,Springwood,QLD,12999.0
Subaru,Forester,2021,2021 Subaru Forester 2.5I Premium (awd),SUV,4,5,24636.0,Unleaded,Automatic,AWD,4.0,2.5,7.4,USED,White,Capalaba,QLD,32992.0
Audi,S3,2018,2018 Audi S3 2.0 Tfsi Quattro Black Edition,Sedan,4,5,99349.0,Premium,Automatic,AWD,4.0,2.0,6.5,USED,Red,Bentleigh,VIC,47990.0
Honda,Civic,2018,2018 Honda Civic VTI,Sedan,4,5,119026.0,Unleaded,Automatic,Front,4.0,1.8,6.4,USED,Red,Hoppers Crossing,VIC,24990.0
Holden,Commodore,2011,2011 Holden Commodore SV6 Thunder,Ute / Tray,2,2,242542.0,Unleaded,Manual,Rear,6.0,3.6,10.2,USED,Red,Underwood,QLD,18790.0
Lexus,NX300,2019,2019 Lexus NX300 Luxury (fwd),SUV,4,5,26707.0,Premium,Automatic,Front,4.0,2.0,7.7,USED,,Dingley Village,VIC,49990.0
MG,ZST,2022,2022 MG ZST Vibe,SUV,5,5,10.0,Unleaded,Automatic,Front,4.0,1.5,6.9,NEW,Blue,Elsternwick,VIC,28690.0
Mitsubishi,Outlander,2020,2020 Mitsubishi Outlander ES 7 Seat (awd),SUV,4,7,71453.0,Unleaded,Automatic,AWD,4.0,2.4,7.2,USED,Brown,Frankston,VIC,30990.0
Toyota,Avensis,2007,2007 Toyota Avensis Verso GLX,Wagon,4,7,188419.0,Unleaded,Automatic,Front,4.0,2.4,9.2,USED,Blue,Wacol,QLD,10985.0
Mazda,CX-3,2022,2022 Mazda CX-3 Stouring (fwd),SUV,4,5,11700.0,Unleaded,Automatic,Front,4.0,2.0,6.3,USED,White,Ravenhall,VIC,34987.0
Mazda,3,2015,2015 Mazda 3 NEO,Hatchback,5,5,80000.0,Unleaded,Automatic,Front,4.0,2.0,5.8,USED,Red,South Melbourne,VIC,16888.0
Hyundai,Iload,2011,2011 Hyundai Iload Crew,Commercial,4,6,97656.0,Diesel,Automatic,Rear,4.0,2.5,9.6,USED,White,Hendra,QLD,25990.0
Ford,Ranger,2016,2016 Ford Ranger XLS 3.2 (4X4),Ute / Tray,4,5,274676.0,Diesel,Automatic,4WD,5.0,3.2,9.2,USED,White,Loganholme,QLD,29995.0
Audi,SQ5,2014,2014 Audi SQ5 3.0 TDI Quattro,SUV,5,5,82548.0,Diesel,Automatic,AWD,6.0,3.0,6.8,USED,Grey,Seaford,VIC,43999.0
Toyota,RAV4,2018,2018 Toyota RAV4 GXL (4X4),SUV,4,5,59267.0,Unleaded,Automatic,AWD,4.0,2.5,8.5,USED,Silver,Capalaba,QLD,36985.0
Mazda,CX-5,2023,2023 Mazda CX-5 Touring (awd),SUV,4,5,25.0,Unleaded,Automatic,AWD,4.0,2.5,7.5,NEW,Gold,Mount Gravatt,QLD,47898.0
Hyundai,Imax,2014,2014 Hyundai Imax,Wagon,4,8,269559.0,Premium,Automatic,Rear,4.0,2.4,10.6,USED,White,Point Cook,VIC,15999.0
Hyundai,Santa,2016,2016 Hyundai Santa FE Elite Crdi (4X4),SUV,4,7,61760.0,Diesel,Automatic,AWD,4.0,2.2,7.8,USED,White,Kedron,QLD,32850.0
Mini,Countryman,2014,2014 Mini Countryman Cooper S,SUV,4,4,101233.0,Premium,Manual,Front,4.0,1.6,6.6,USED,Black,Port Melbourne,VIC,19980.0
Nissan,Dualis,2013,2013 Nissan Dualis ST (4X2),SUV,4,5,203547.0,Unleaded,Automatic,Front,4.0,2.0,8.2,USED,Blue,Slacks Creek,QLD,12990.0
Lexus,ES300H,2016,2016 Lexus ES300H Sports Luxury Hybrid,Sedan,4,5,64410.0,Hybrid,Automatic,Front,4.0,2.5,5.5,USED,Silver,Bentleigh,VIC,49990.0
Suzuki,Baleno,2017,2017 Suzuki Baleno GLX Turbo,Hatchback,4,5,128000.0,Unleaded,Automatic,Front,3.0,1.0,5.2,USED,Grey,Archerfield,QLD,14999.0
Volkswagen,Multivan,2019,2019 Volkswagen Multivan Comfortline TDI340 LWB,Wagon,4,7,49620.0,Diesel,Automatic,Front,4.0,2.0,7.7,USED,White,Kedron,QLD,67888.0
MG,ZS,2022,2022 MG ZS Excite,SUV,4,5,10.0,Unleaded,Automatic,Front,4.0,1.5,7.1,NEW,Silver,Browns Plains,QLD,23690.0
Audi,A1,2018,2018 Audi A1 Sportback 1.0 Tfsi,Hatchback,5,5,35741.0,Premium,Automatic,Front,3.0,1.0,4.4,USED,Blue,Eagle Farm,QLD,24400.0
Hyundai,Tucson,2020,2020 Hyundai Tucson Elite (2WD) Black INT,SUV,4,5,33539.0,Unleaded,Automatic,Front,4.0,2.0,7.9,USED,Grey,Essendon Fields,VIC,37780.0
Mazda,2,2010,2010 Mazda 2 Maxx,Hatchback,5,5,115432.0,Unleaded,Manual,Front,4.0,1.5,6.4,USED,Green,Oakleigh South,VIC,8990.0
MG,ZS,2022,2022 MG ZS Excite,SUV,4,5,10.0,Unleaded,Automatic,Front,4.0,1.5,7.1,NEW,Silver,Browns Plains,QLD,23690.0
Holden,Commodore,2010,2010 Holden Commodore SV6,Ute / Tray,2,2,201454.0,Unleaded,Manual,Rear,6.0,3.6,10.2,USED,Blue,Rocklea,QLD,11999.0
Mazda,6,2009,2009 Mazda 6 Classic,Wagon,4,5,153860.0,Premium,Automatic,Front,4.0,2.5,8.9,USED,Silver,Braybrook,VIC,14499.0
Mitsubishi,Lancer,2009,2009 Mitsubishi Lancer ES,Sedan,4,5,189065.0,Unleaded,Automatic,Front,4.0,2.0,8.2,USED,Gold,Brooklyn,VIC,9876.0
Suzuki,SX4,2011,2011 Suzuki SX4 S,Hatchback,5,5,163000.0,Unleaded,Manual,Front,4.0,2.0,7.6,USED,Silver,Archerfield,QLD,9500.0
Mazda,2,2017,2017 Mazda 2 Maxx,Hatchback,5,5,75455.0,Unleaded,Automatic,Front,4.0,1.5,4.9,USED,White,Mansfield,QLD,19588.0
MG,MG3,2021,2021 MG MG3 Auto Core,Hatchback,5,5,26196.0,Premium,Automatic,Front,4.0,1.5,6.7,USED,White,Nundah,QLD,16990.0
Mazda,CX-9,2016,2016 Mazda CX-9 GT (fwd),SUV,4,7,85000.0,Unleaded,Automatic,Front,4.0,2.5,8.4,USED,Black,Hendra,QLD,34382.0
Great,Wall,2012,2012 Great Wall V200 (4X4),Ute / Tray,4,5,176285.0,Diesel,Manual,4WD,4.0,2.0,8.3,USED,Blue,Rocklea,QLD,8999.0
Renault,Koleos,2020,2020 Renault Koleos ZEN X-Tronic (4X2),SUV,4,5,55309.0,Unleaded,Automatic,Front,4.0,2.5,8.1,USED,Grey,Essendon Fields,VIC,29990.0
Mazda,3,2017,2017 Mazda 3 Maxx,Hatchback,5,5,80611.0,Unleaded,Automatic,Front,4.0,2.0,5.8,USED,Silver,Chermside,QLD,22499.0
Mini,Cooper,2011,2011 Mini Cooper S,Hatchback,2,4,175000.0,Premium,Automatic,Front,4.0,1.6,6.7,USED,White,Clayton South,VIC,17450.0
Mazda,CX-3,2015,2015 Mazda CX-3 NEO (fwd),SUV,4,5,190685.0,Unleaded,Manual,Front,4.0,2.0,6.3,USED,Grey,Slacks Creek,QLD,17990.0
Isuzu,D-MAX,2017,2017 Isuzu D-MAX LS-M HI-Ride (4X4),Ute / Tray,4,5,71050.0,Diesel,Automatic,4WD,4.0,3.0,7.7,USED,Silver,Yamanto,QLD,46990.0
Ford,Fiesta,2013,2013 Ford Fiesta CL,Hatchback,5,5,237961.0,Unleaded,Automatic,Front,4.0,1.6,6.1,USED,White,Nundah,QLD,7490.0
MG,HS,2021,2021 MG HS Core,SUV,4,5,35229.0,Unleaded,Automatic,Front,4.0,1.5,7.3,USED,Black,Toowoomba,QLD,24990.0
Nissan,X-Trail,2018,2018 Nissan X-Trail ST-L (2WD),SUV,4,5,51451.0,Unleaded,Automatic,Front,4.0,2.5,7.9,USED,Black,Springwood,QLD,28888.0
Mazda,BT-50,2014,2014 Mazda BT-50 XT (4X2),Ute / Tray,2,3,150495.0,Diesel,Manual,Rear,4.0,2.2,7.6,USED,Blue,Ipswich,QLD,19886.0
Mazda,2,2011,2011 Mazda 2 NEO,Hatchback,5,5,116649.0,Unleaded,Automatic,Front,4.0,1.5,6.8,USED,Black,West Footscray,VIC,11990.0
Lexus,RX350,2018,2018 Lexus RX350 Luxury,SUV,4,5,61556.0,Premium,Automatic,AWD,6.0,3.5,9.6,USED,Blue,Elsternwick,VIC,57990.0
Suzuki,Swift,2021,2021 Suzuki Swift GL Navi,Hatchback,5,5,52424.0,Unleaded,Automatic,Front,4.0,1.2,4.8,USED,Silver,Oakleigh,VIC,23800.0
Ford,Ranger,2014,2014 Ford Ranger XL 2.2 (4X2),Ute / Tray,2,2,161023.0,Diesel,Manual,Rear,4.0,2.2,7.6,USED,White,Wilston,QLD,15990.0
Jeep,Wrangler,2023,2023 Jeep Wrangler Unlimited Night Eagle (4X4),SUV,4,5,38.0,Unleaded,Automatic,4WD,6.0,3.6,9.7,NEW,Yellow,Caroline Springs,VIC,85950.0
Hyundai,Kona,2020,2020 Hyundai Kona Active (fwd),SUV,4,5,61003.0,Unleaded,Automatic,Front,4.0,2.0,7.2,USED,White,Toowoomba,QLD,25990.0
Mazda,CX-30,2023,2023 Mazda CX-30 G20E Evolve M HYB Vision (fwd),SUV,4,5,25.0,Hybrid,Automatic,Front,4.0,2.0,6.3,NEW,Black,Mount Gravatt,QLD,41888.0
Volkswagen,Tiguan,2016,2016 Volkswagen Tiguan 110 TSI Comfortline,SUV,4,5,55256.0,Premium,Automatic,Front,4.0,1.4,6.3,USED,Black,Tullamarine,VIC,29999.0
Hyundai,Santa,2007,2007 Hyundai Santa FE Elite Crdi (4X4),SUV,4,5,36223.0,Diesel,Automatic,4WD,4.0,2.2,8.2,USED,Brown,Wacol,QLD,15980.0
Honda,Civic,2007,2007 Honda Civic VTI-L,Sedan,4,5,161877.0,Unleaded,Automatic,Front,4.0,1.8,7.2,USED,Grey,Brooklyn,VIC,8832.0
Isuzu,D-MAX,2017,2017 Isuzu D-MAX X-Runner (4X4) Pearl White,Ute / Tray,4,5,239409.0,Diesel,Automatic,4WD,4.0,3.0,7.7,USED,White,Maidstone,VIC,29990.0
Nissan,Qashqai,2015,2015 Nissan Qashqai ST (4X2),SUV,4,5,69984.0,Unleaded,Automatic,Front,4.0,2.0,6.9,USED,Grey,Eagle Farm,QLD,19990.0
Hyundai,Santa,2022,2022 Hyundai Santa FE Elite Crdi (awd),SUV,4,7,2039.0,Diesel,Automatic,AWD,4.0,2.2,6.1,DEMO,Grey,Indooroopilly,QLD,64777.0
LDV,T60,2020,2020 LDV T60 Trailrider (4X4),Ute / Tray,4,5,53546.0,Diesel,Automatic,4WD,4.0,2.8,9.6,USED,White,Sunbury,VIC,36980.0
Toyota,Corolla,2022,2022 Toyota Corolla ZR Hybrid,Hatchback,5,5,12132.0,Hybrid,Automatic,Front,4.0,1.8,4.2,USED,Black,Frankston,VIC,48990.0
Nissan,Navara,2010,2010 Nissan Navara ST-R (4X4),Ute / Tray,4,5,261450.0,Diesel,Manual,4WD,4.0,2.5,9.2,USED,,Kedron,QLD,12800.0
Mercedes-Benz,A250,2013,2013 Mercedes-Benz A250 Sport,Hatchback,5,5,67434.0,Premium,Automatic,Front,4.0,2.0,6.6,USED,Red,Rocklea,QLD,23999.0
Audi,Q3,2020,2020 Audi Q3 40 Tfsi Quattro S Line,SUV,4,5,25000.0,Premium,Automatic,AWD,4.0,2.0,8.3,USED,White,Springwood,QLD,65990.0
Skoda,Kodiaq,2020,2020 Skoda Kodiaq 132 TSI Sportline (4X4),SUV,4,7,49562.0,Premium,Automatic,4WD,4.0,2.0,7.6,USED,Black,Hoppers Crossing,VIC,53990.0
Ford,Endura,2019,2019 Ford Endura ST-Line (awd),SUV,4,5,35917.0,Diesel,Automatic,AWD,4.0,2.0,6.7,USED,Blue,Aspley,QLD,36990.0
Mitsubishi,Outlander,2022,2022 Mitsubishi Outlander ES 5 Seat (2WD),SUV,4,5,20611.0,Unleaded,Automatic,Front,4.0,2.5,7.5,USED,White,Hendra,QLD,38502.0
Mercedes-Benz,X250,2020,2020 Mercedes-Benz X250 D Pure (4Matic),Ute / Tray,4,5,39919.0,Diesel,Automatic,4WD,4.0,2.3,7.9,USED,White,Capalaba,QLD,49991.0
Nissan,Pulsar,2013,2013 Nissan Pulsar ST-L,Sedan,4,5,120809.0,Unleaded,Automatic,Front,4.0,1.8,6.7,USED,White,Elsternwick,VIC,13990.0
Mazda,3,2017,2017 Mazda 3 NEO,Hatchback,5,5,66188.0,Unleaded,Automatic,Front,4.0,2.0,5.8,USED,White,Hendra,QLD,20690.0
Hyundai,IX35,2014,2014 Hyundai IX35 Trophy (fwd),SUV,4,5,98824.0,Unleaded,Automatic,Front,4.0,2.0,8.4,USED,White,Mornington,VIC,18990.0
Honda,HR-V,2016,2016 Honda HR-V VTI,SUV,4,5,91022.0,Unleaded,Automatic,Front,4.0,1.8,6.6,USED,Blue,Pinkenba,QLD,20990.0
Volkswagen,Transporter,2015,2015 Volkswagen Transporter TDI 340 LWB LOW,Commercial,2,2,194392.0,Diesel,Automatic,Front,4.0,2.0,8.2,USED,White,Slacks Creek,QLD,25999.0
Mazda,6,2014,2014 Mazda 6 Touring,Sedan,4,5,125793.0,Unleaded,Automatic,Front,4.0,2.5,6.6,USED,Silver,Eagle Farm,QLD,17990.0
Subaru,Impreza,2012,2012 Subaru Impreza 2.0I-S (awd),Hatchback,5,5,88910.0,Unleaded,Automatic,AWD,4.0,2.0,6.8,USED,White,Keysborough,VIC,19470.0
Mazda,CX-3,2017,2017 Mazda CX-3 S Touring (fwd),SUV,4,5,85552.0,Unleaded,Automatic,Front,4.0,2.0,6.1,USED,Yellow,Essendon Fields,VIC,25970.0
Holden,Colorado,2012,2012 Holden Colorado LTZ (4X2),Ute / Tray,4,5,282153.0,Diesel,Automatic,Rear,4.0,2.8,7.8,USED,White,Ravenhall,VIC,16999.0
Mazda,3,2022,2022 Mazda 3 G20 Evolve,Sedan,4,5,9120.0,Unleaded,Automatic,Front,4.0,2.0,6.1,USED,Brown,Brighton,VIC,35990.0
Jeep,Wrangler,2018,2018 Jeep Wrangler Unlimited Overland (4X4),SUV,4,5,79898.0,Unleaded,Automatic,4WD,6.0,3.6,11.7,USED,Black,Hoppers Crossing,VIC,57990.0
Toyota,Yaris,2019,2019 Toyota Yaris Ascent,Hatchback,5,5,94115.0,Unleaded,Automatic,Front,4.0,1.3,6.4,USED,Silver,Essendon Fields,VIC,20850.0
Mazda,BT-50,2016,2016 Mazda BT-50 XTR (4X4),Ute / Tray,4,5,118000.0,Diesel,Automatic,4WD,5.0,3.2,9.2,USED,White,Underwood,QLD,34990.0
Nissan,Qashqai,2020,2020 Nissan Qashqai ST,SUV,4,5,27660.0,Unleaded,Automatic,Front,4.0,2.0,6.9,USED,White,Toowoomba City,QLD,31995.0
Mitsubishi,Triton,2021,2021 Mitsubishi Triton GLX (4X4),Ute / Tray,4,4,50804.0,Diesel,Automatic,4WD,4.0,2.4,8.6,USED,White,Acacia Ridge,QLD,59980.0
Nissan,X-Trail,2014,2014 Nissan X-Trail ST-L (fwd),SUV,4,5,111032.0,Unleaded,Automatic,Front,4.0,2.5,7.9,USED,White,Morningside,QLD,18290.0
Toyota,HiAce,2005,2005 Toyota HiAce LWB,Commercial,4,3,269000.0,Unleaded,Manual,Rear,4.0,2.7,11.6,USED,White,Brooklyn,VIC,16499.0
Kia,Sportage,2012,2012 Kia Sportage Platinum (awd),SUV,4,5,174018.0,Diesel,Automatic,AWD,4.0,2.0,7.5,USED,Brown,Coorparoo,QLD,14950.0
Jeep,Wrangler,2009,2009 Jeep Wrangler Unlimited Sport (4X4),SUV,4,5,123556.0,Unleaded,Manual,4WD,6.0,3.8,11.8,USED,Red,Archerfield,QLD,24990.0
Toyota,Hilux,2017,2017 Toyota Hilux Workmate,Ute / Tray,2,2,164048.0,Diesel,Manual,Rear,4.0,2.4,7.7,USED,White,Woodridge,QLD,21990.0
Holden,Colorado,2018,2018 Holden Colorado Z71 (4X4),Ute / Tray,4,5,97436.0,Diesel,Automatic,4WD,4.0,2.8,8.7,USED,Silver,Capalaba,QLD,34992.0
Nissan,Navara,2009,2009 Nissan Navara ST-X (4X4),Ute / Tray,4,5,169115.0,Diesel,Automatic,4WD,4.0,2.5,10.5,USED,Silver,Bacchus Marsh,VIC,17500.0
Hyundai,Accent,2016,2016 Hyundai Accent Active,Hatchback,5,5,135990.0,Unleaded,Manual,Front,4.0,1.4,5.9,USED,Yellow,Slacks Creek,QLD,14990.0
